1,2,3,4,5,6,7,8,9
2,57471,43.0029,180.2091,1434,269.0713,90.9965,15.02530631,69778
1,57471U,23107Q,24298.82104,0.00000369,00000-0,42365-4,0,9998
2,57471,43.0029,180.2091,1434,269.0713,90.9965,15.02530631,69756
1,57473U,23107S,24298.82437,0.00017017,00000-0,12746-2,0,9999
2,57473,43.0031,180.2231,1753,218.8611,141.2106,15.02450749,69770
1,57473U,23107S,24298.82437,0.00017017,00000-0,12746-2,0,9999
2,57473,43.0031,180.2231,1753,218.8611,141.2106,15.02450749,69769
1,57474U,23107T,24298.81884,0.00036549,00000-0,24939-2,0,9992
2,57474,43.0011,179.3293,3289,250.3853,109.6635,15.0560121,69781
1,57474U,23107T,24298.81884,0.00036549,00000-0,24939-2,0,9992
2,57474,43.0011,179.3293,3289,250.3853,109.6635,15.0560121,69679
1,57475U,23107U,24298.81437,-0.0000699,00000-0,-50270,0,9994
2,57475,43.0028,180.1628,1602,273.8751,86.1908,15.02552128,69777
1,57475U,23107U,24298.81437,-0.0000699,00000-0,-50270,0,9994
2,57475,43.0028,180.1628,1602,273.8751,86.1908,15.02552128,69665
1,57476U,23107V,24298.74457,-0.00001885,00000-0,-12451,0,9990
2,57476,43.0042,180.4997,1142,266.9194,93.1518,15.02544505,69763
1,57477U,23107W,24298.80882,0.00001237,00000-0,10666-3,0,9994
2,57477,43.0027,180.1171,1641,259.7018,100.3639,15.02536674,69771
1,57477U,23107W,24298.80882,0.00001237,00000-0,10666-3,0,9994
2,57477,43.0027,180.1171,1641,259.7018,100.3639,15.02536674,69557
1,57479U,23108A,24298.17256,-0.00000158,00000-0,00000-0,0,9992
2,57479,0.0133,247.8646,1171,328.6094,143.5372,1.00271819,4626
1,57479U,23108A,24298.17256,-0.00000158,00000-0,00000+0,0,9991
2,57479,0.0133,247.8646,1171,328.6094,143.5372,1.00271819,4626
1,57490U,23111A,24298.82365,0.00000266,00000-0,14597-3,0,9996
2,57490,98.7569,6.6821,1888,87.1394,272.9998,14.19914912,63669
1,57490U,23111A,24298.82365,0.00000266,00000-0,14597-3,0,9996
2,57490,98.7569,6.6821,1888,87.1394,272.9998,14.19914912,63669
1,57490U,23111A,24299.45785,0.00000294,00000-0,15911-3,0,9997
2,57490,98.7568,7.3095,1890,86.2734,273.8658,14.19915413,63750
1,57490U,23111A,24299.88065,0.00000275,00000-0,15013-3,0,9997
2,57490,98.7568,7.7277,1870,84.8959,275.2431,14.19915621,63810
1,57491U,23111B,24298.85003,0.0000207,00000-0,42267-3,0,9990
2,57491,98.7743,33.4529,140045,119.4518,242.0736,14.56069307,65269
1,57491U,23111B,24298.85003,0.0000207,00000-0,42267-3,0,9990
2,57491,98.7743,33.4529,140045,119.4518,242.0736,14.56069307,65269
1,57491U,23111B,24299.88081,0.00002179,00000-0,44417-3,0,9995
2,57491,98.7744,34.5366,140071,116.3279,245.2381,14.560741,65415
1,57493U,23112A,24298.53489,0.0000004,00000-0,00000+0,0,9998
2,57493,0.001,67.3964,2267,157.7638,233.8454,1.00271026,4495
1,57493U,23112A,24299.53564,0.00000042,00000-0,00000+0,0,9991
2,57493,0.0108,102.3709,2238,124.2524,233.6362,1.00271018,4500
1,57495U,23113A,24299.49502,0.0000115,00000-0,10022-3,0,9992
2,57495,43.0008,215.6121,923,272.6818,87.3919,15.02533693,68258
1,57496U,23113B,24299.01303,0.00001893,00000-0,15519-3,0,9998
2,57496,43.0027,218.03,1306,247.6821,112.3883,15.02537915,68236
1,57496U,23113B,24299.47836,0.00007168,00000-0,54486-3,0,9992
2,57496,43.0027,215.5004,1474,247.3107,112.758,15.02555039,68302
1,57497U,23113C,24299.00969,0.00001715,00000-0,14201-3,0,9992
2,57497,43.0036,218.0167,1688,271.5558,88.5091,15.02542537,68246
1,57497U,23113C,24299.47503,0.00000185,00000-0,28730-4,0,9992
2,57497,43.0033,215.4877,1655,272.7227,87.3425,15.02563324,68315
1,57497U,23113C,24299.80743,0.00008338,00000-0,63130-3,0,9990
2,57497,43.0006,213.6781,516,280.2265,79.8519,15.02552539,68361
1,57498U,23113D,24298.99971,0.00000085,00000-0,21363-4,0,9995
2,57498,43.0036,217.9374,1740,285.5687,74.4964,15.0254159,68344
1,57498U,23113D,24299.79743,-0.00004892,00000-0,-34709,0,9999
2,57498,43.0022,213.5977,1491,275.3948,84.6724,15.02559096,68460
1,57499U,23113E,24299.16295,0.00022607,00000-0,16837-2,0,9992
2,57499,43.0022,204.7145,1376,263.823,96.2456,15.02525456,68350
1,57499U,23113E,24299.42886,0.00023131,00000-0,17212-2,0,9999
2,57499,43.0021,203.271,1514,266.5132,93.5537,15.02547515,68390
1,57499U,23113E,24299.76124,0.0002103,00000-0,15661-2,0,9993
2,57499,43,201.4663,1436,265.2964,94.7714,15.02561454,68440
1,57500U,23113F,24299.18915,0.00006674,00000-0,50848-3,0,9998
2,57500,43.0021,216.7711,1412,262.2857,97.7825,15.02546969,68373
1,57500U,23113F,24299.45506,0.00014405,00000-0,10786-2,0,9991
2,57500,43.0029,215.3265,1494,262.3874,97.6799,15.02559103,68418
1,57501U,23113G,24298.78363,0.00000276,00000-0,35543-4,0,9991
2,57501,43.0076,218.8815,1994,282.2107,77.8512,15.02541261,68201
1,57501U,23113G,24299.18248,0.00002934,00000-0,23204-3,0,9994
2,57501,43.002,216.7104,971,247.2863,112.7877,15.02559293,68265
1,57501U,23113G,24299.7808,0.0000456,00000-0,35250-3,0,9994
2,57501,42.9988,213.4539,953,194.9909,165.0905,15.02523688,68353
1,57502U,23113H,24299.14928,0.00006769,00000-0,51522-3,0,9994
2,57502,43.0009,217.3141,1454,270.0298,90.0378,15.02567606,68254
1,57503U,23113J,24298.79361,0.00002454,00000-0,19671-3,0,9994
2,57503,42.9997,218.955,1417,263.9113,96.1568,15.02534243,68200
1,57503U,23113J,24299.19248,0.000029,00000-0,22969-3,0,9996
2,57503,43.0012,216.7896,1550,267.0078,93.0586,15.02533674,68261
1,57503U,23113J,24299.4584,0.00008503,00000-0,64352-3,0,9995
2,57503,43.0017,215.3456,1824,256.2815,103.7824,15.02551049,68301
1,57504U,23113K,24298.84689,-0.0000041,00000-0,-15294,0,9992
2,57504,43.0039,219.3377,1221,260.103,99.9675,15.02540193,68315
1,57504U,23113K,24299.04642,-0.0001846,00000-0,-13597,0,9996
2,57504,43.003,218.255,2523,311.1542,48.9082,15.02410623,68341
1,57505U,23113L,24298.75405,-0.00002591,00000-0,-17700,0,9999
2,57505,43.0016,206.5059,2102,249.7483,110.3134,15.02495547,68455
1,57505U,23113L,24299.41883,-0.00001953,00000-0,-12954,0,9991
2,57505,43.0095,202.8953,3860,269.4351,90.6049,15.02519909,68611
1,57506U,23113M,24299.17595,0.00002805,00000-0,22260-3,0,9995
2,57506,43.003,217.5193,1433,265.0874,94.9805,15.02543575,68204
1,57507U,23113N,24298.84023,0.00002604,00000-0,20782-3,0,9995
2,57507,43.0055,219.3177,2179,267.6542,92.4051,15.02530063,68318
1,57507U,23113N,24299.505,0.00003501,00000-0,27398-3,0,9990
2,57507,43.0036,215.7014,1724,261.6743,98.3904,15.02552159,68412
1,57508U,23113P,24298.98639,0.00000792,00000-0,73663-4,0,9997
2,57508,43.0024,217.8222,1294,259.6781,100.3915,15.0253846,68139
1,57509U,23113Q,24299.1593,0.0000301,00000-0,23779-3,0,9997
2,57509,43.0031,217.4069,1418,265.8249,94.2431,15.02540414,68360
1,57509U,23113Q,24299.49168,0.00004259,00000-0,32999-3,0,9994
2,57509,43.004,215.6026,1318,265.738,94.3312,15.02552197,68413
1,57510U,23113R,24299.15597,0.0000216,00000-0,17487-3,0,9992
2,57510,43.0041,217.3929,1398,268.8923,91.1759,15.02541348,68250
1,57510U,23113R,24299.48835,0.00003389,00000-0,26575-3,0,9997
2,57510,43.0028,215.587,1315,272.1002,87.969,15.0255049,68306
1,57511U,23113S,24298.83356,0.00001337,00000-0,11401-3,0,9994
2,57511,43.0021,219.2602,1440,266.691,93.3768,15.02543985,68318
1,57512U,23113T,24298.71105,0.00003167,00000-0,24956-3,0,9996
2,57512,43.0067,193.5112,2523,246.2714,113.7864,15.02515655,68607
1,57512U,23113T,24299.04341,0.00003166,00000-0,24916-3,0,9991
2,57512,43.0031,191.7061,1531,253.5734,106.494,15.02564317,68650
1,57512U,23113T,24299.77468,0.00002312,00000-0,18612-3,0,9999
2,57512,43.0019,187.7312,1641,242.777,117.2905,15.02543887,68764
1,57513U,23113U,24298.83689,-0.00000454,00000-0,-18546,0,9996
2,57513,43.0028,219.258,1180,272.6907,87.38,15.02540598,68155
1,57513U,23113U,24299.16928,0.00002459,00000-0,19700-3,0,9999
2,57513,43.0029,217.4496,1357,262.5677,97.5011,15.0255107,68200
1,57513U,23113U,24299.50168,0.00001661,00000-0,13801-3,0,9992
2,57513,43.0016,215.644,917,290.5702,69.5042,15.02536475,68256
1,57514U,23113V,24298.75377,-0.00000745,00000-0,-40071,0,9996
2,57514,43.0087,219.5155,1182,250.9536,109.1178,15.02540545,68301
1,57514U,23113V,24299.15262,-0.00005972,00000-0,-42695,0,9997
2,57514,43.002,217.3454,1163,190.986,169.0957,15.02575392,68362
1,57514U,23113V,24299.48503,0.00002552,00000-0,20396-3,0,9996
2,57514,42.9965,215.5381,1473,284.8868,75.1811,15.02522508,68415
1,57515U,23113X,24298.80694,0.00000253,00000-0,33841-4,0,9990
2,57515,43.0027,219.0748,1419,300.3708,59.6994,15.02533745,68313
1,57515U,23113X,24299.07285,0.00002192,00000-0,17729-3,0,9997
2,57515,43.0015,217.6302,1249,316.6986,43.3758,15.0253212,68357
1,57515U,23113X,24299.73762,0.00001281,00000-0,10985-3,0,9992
2,57515,43.0007,214.0173,915,273.5681,86.5056,15.02540785,68454
1,57516U,23113Y,24298.79694,0.00001727,00000-0,14286-3,0,9993
2,57516,43.0002,218.9918,1322,276.9206,83.1486,15.02534093,68212
1,57516U,23113Y,24299.46172,0.00003268,00000-0,25683-3,0,9999
2,57516,43.001,215.3804,1381,281.7725,78.2962,15.02541532,68301
1,57517U,23114A,24298.13575,0.00000049,00000-0,00000-0,0,9994
2,57517,64.9779,92.9431,8705,291.6974,68.2163,2.13104035,9458
1,57517U,23114A,24299.07426,0.00000054,00000-0,00000+0,0,9991
2,57517,64.9784,92.9113,8720,291.6232,68.2917,2.13104045,9475
1,57518U,23114B,24298.20454,0.00000049,00000-0,00000-0,0,9996
2,57518,64.9818,92.8132,26957,195.6219,164.3017,2.13950938,9507
1,57519U,23116A,24298.85058,0.00023701,00000-0,10361-2,0,9991
2,57519,97.3911,303.6099,15150,259.6731,100.2797,15.21980649,67435
1,57519U,23116A,24299.50804,0.00021248,00000-0,92867-3,0,9994
2,57519,97.3911,304.2558,15168,256.9655,102.9888,15.22010391,67536
1,57519U,23116A,24299.83676,0.00023555,00000-0,10284-2,0,9990
2,57519,97.3911,304.5791,15154,255.7264,104.229,15.2202542,67582
1,57521U,23115A,24298.79731,0.00000822,00000-0,75937-4,0,9995
2,57521,43.0026,206.74,1492,272.475,87.5921,15.02532254,68183
1,57521U,23115A,24299.46208,0.00001418,00000-0,11999-3,0,9991
2,57521,43.0042,203.1317,1619,266.8063,93.2594,15.02548112,68173
1,57521U,23115A,24299.79447,0.00002515,00000-0,20118-3,0,9991
2,57521,43.0026,201.3228,1341,269.0725,90.9964,15.02541361,68228
1,57522U,23115B,24298.79397,0.00001343,00000-0,11450-3,0,9995
2,57522,43.0027,206.7175,1955,275.5537,84.5082,15.02542727,66960
1,57522U,23115B,24298.99341,-0.00001748,00000-0,-11436,0,9990
2,57522,43.0027,205.634,1645,268.2598,91.8056,15.02530251,67843
1,57522U,23115B,24299.45875,0.00001289,00000-0,11051-3,0,9995
2,57522,43.0025,203.1044,1820,264.3978,95.6656,15.02538192,67917
1,57523U,23115C,24298.79062,0.00011453,00000-0,86053-3,0,9993
2,57523,42.9973,206.6878,727,359.675,0.4092,15.02578725,66960
1,57523U,23115C,24298.99008,-0.0000332,00000-0,-23096,0,9996
2,57523,43.0032,205.6053,1114,274.8138,85.2577,15.02516662,67996
1,57523U,23115C,24299.45543,-0.00003821,00000-0,-26806,0,9993
2,57523,43.0025,203.0756,1258,259.8437,100.2264,15.02524079,68065
1,57523U,23115C,24299.78781,-0.00002071,00000-0,-13830,0,9992
2,57523,43.0046,201.2721,1392,269.4377,90.6306,15.02530048,68117
1,57524U,23115D,24298.78732,0.00000902,00000-0,81859-4,0,9992
2,57524,43.0038,206.6849,1470,262.9179,97.1496,15.02531617,66960
1,57524U,23115D,24299.45209,0.00000781,00000-0,72860-4,0,9991
2,57524,43.0117,203.0719,1265,264.4162,95.6536,15.02544556,67848
1,57525U,23115E,24298.91028,-0.00000043,00000-0,11861-4,0,9999
2,57525,43.0021,205.8735,1455,271.3337,88.7339,15.02538187,66984
1,57525U,23115E,24299.4421,0.00001343,00000-0,11443-3,0,9992
2,57525,43.0026,202.9831,1634,272.1155,87.95,15.02542997,68011
1,57525U,23115E,24299.7745,-0.00001635,00000-0,-10600,0,9996
2,57525,43.0004,201.1814,1063,285.9202,74.1523,15.02535389,68065
1,57526U,23115F,24298.78067,0.0001032,00000-0,77895-3,0,9995
2,57526,43.0043,206.6425,639,265.3632,94.7137,15.0248311,66964
1,57526U,23115F,24299.04656,-0.00001307,00000-0,-81645,0,9991
2,57526,43.0043,205.1978,1173,278.3197,81.7513,15.02559371,67952
1,57526U,23115F,24299.44544,-0.00003754,00000-0,-26299,0,9992
2,57526,43.0034,203.0325,968,279.8962,80.1771,15.02536994,68015
1,57526U,23115F,24299.77784,-0.00000166,00000-0,27763-5,0,9994
2,57526,43.004,201.2268,1106,283.3541,76.7178,15.02522211,68060
1,57527U,23115G,24299.17285,-0.00002415,00000-0,-16374,0,9998
2,57527,43.0026,204.3926,1119,267.6813,92.3901,15.02554398,67913
1,57527U,23115G,24299.43877,0.00001774,00000-0,14639-3,0,9993
2,57527,43.0055,202.944,1319,252.4291,107.6407,15.02525456,67952
1,57527U,23115G,24299.77118,-0.00000478,00000-0,-20314,0,9991
2,57527,43.002,201.1435,1094,272.663,87.4087,15.02523029,68000
1,57528U,23115H,24299.15954,-0.00001631,00000-0,-10572,0,9992
2,57528,43.002,204.3235,1460,249.7459,110.3226,15.02540052,68135
1,57529U,23115J,24298.75069,0.00000466,00000-0,49556-4,0,9999
2,57529,43.0044,206.4045,1687,280.7492,79.316,15.02535431,66962
1,57530U,23115K,24298.95678,-0.000005,00000-0,-21970,0,9996
2,57530,43,205.3742,988,247.0835,112.9903,15.02550097,68100
1,57530U,23115K,24299.42212,0.00002781,00000-0,22085-3,0,9999
2,57530,43.001,202.8485,996,263.2294,96.8435,15.02540638,68172
1,57531U,23115L,24299.43544,-0.00001333,00000-0,-83606,0,9999
2,57531,43.0055,202.9488,2113,263.921,96.1392,15.02530423,68013
1,57532U,23115M,24298.90029,0.00016131,00000-0,12063-2,0,9998
2,57532,43.0021,205.8111,1384,262.17,97.8985,15.02540485,66985
1,57532U,23115M,24299.16619,0.00039584,00000-0,29253-2,0,9996
2,57532,43.0026,204.3662,1458,265.2849,94.7827,15.02581723,68135
1,57532U,23115M,24299.4321,0.00007598,00000-0,57657-3,0,9994
2,57532,43.0025,202.9207,2159,261.7322,98.3275,15.02561062,68174
1,57532U,23115M,24299.89747,0.00012504,00000-0,93943-3,0,9990
2,57532,43.0023,200.3936,1126,250.7045,109.3676,15.02520392,68243
1,57533U,23115N,24298.7734,-0.00004325,00000-0,-15562,0,9991
2,57533,43.0033,51.0178,1020,285.1412,74.9326,15.25911784,69702
1,57533U,23115N,24298.7734,-0.00004325,00000-0,-15562,0,9991
2,57533,43.0033,51.0178,1020,285.1412,74.9326,15.25911784,68767
1,57533U,23115N,24299.49344,0.00000918,00000-0,44907-4,0,9995
2,57533,43.0031,46.9652,1367,283.7753,76.2946,15.25930127,69813
1,57534U,23115P,24298.7965,0.00002683,00000-0,11235-3,0,9994
2,57534,42.9993,153.2119,1516,255.796,104.2722,15.25915077,68803
1,57534U,23115P,24298.99287,0.00000328,00000-0,22375-4,0,9999
2,57534,42.9988,152.1044,1531,257.103,102.965,15.25921252,68833
1,57534U,23115P,24299.32016,0.00000473,00000-0,27944-4,0,9997
2,57534,43.0009,150.263,1582,269.9473,90.1197,15.25908229,68885
1,57535U,23115Q,24298.90398,-0.00000184,00000-0,28688-5,0,9991
2,57535,43.0028,154.4684,1252,271.8746,88.1967,15.40704095,67581
1,57535U,23115Q,24298.96881,-0.00000425,00000-0,-29050,0,9993
2,57535,43.0026,154.0969,1084,278.4932,81.5802,15.40702044,68638
1,57536U,23116C,24299.54262,0.0014491,00000-0,94850-3,0,9993
2,57536,97.1132,304.2141,17791,196.3162,163.7533,15.75157835,68659
1,57538U,74025D,24298.68821,0.00012469,00000-0,62756-2,0,9996
2,57538,81.2052,160.5635,12133,196.8364,163.2409,14.16268644,65403
1,57538U,74025D,24298.68821,0.00012469,00000-0,62756-2,0,9996
2,57538,81.2052,160.5635,12133,196.8364,163.2409,14.16268644,65403
1,57574U,22151AHR,24299.57768,0.00065786,00000-0,10134-1,0,9992
2,57574,98.6616,332.4076,71121,322.2953,37.3279,14.71391705,90850
1,57575U,22151AHS,24298.96814,0.00008751,00000-0,45133-2,0,9993
2,57575,98.8049,298.2817,47471,216.1561,143.6399,14.14723444,86116
1,57576U,22151AHT,24299.50661,0.00005648,00000-0,29696-2,0,9997
2,57576,98.8218,301.5412,40701,221.6267,138.1805,14.14017512,78593
1,57580U,23117A,24298.89287,0.00061836,00000-0,18944-2,0,9999
2,57580,97.4697,12.4566,8510,187.467,172.6447,15.33541374,67077
1,57580U,23117A,24299.21912,0.00056866,00000-0,17411-2,0,9994
2,57580,97.4698,12.7863,8532,186.0073,174.1068,15.33584599,67125
1,57580U,23117A,24299.48011,0.00057278,00000-0,17522-2,0,9997
2,57580,97.4698,13.0504,8453,184.8227,175.2935,15.33610867,67167
1,57580U,23117A,24299.87159,0.00061923,00000-0,18900-2,0,9995
2,57580,97.4697,13.4457,8449,183.7453,176.3727,15.33660121,67227
1,57581U,23117B,24298.93041,0.00065361,00000-0,19778-2,0,9996
2,57581,97.4695,12.5237,8376,185.5692,174.5459,15.3391868,67077
1,57581U,23117B,24299.19134,0.00059854,00000-0,18106-2,0,9997
2,57581,97.4695,12.7876,8386,184.6869,175.4296,15.33954825,67110
1,57581U,23117B,24299.5175,0.00059628,00000-0,18018-2,0,9998
2,57581,97.4696,13.1179,8290,183.9617,176.1562,15.33991299,67164
1,57581U,23117B,24299.84366,0.00061062,00000-0,18424-2,0,9997
2,57581,97.4695,13.4475,8290,183.2514,176.8676,15.34030911,67219
1,57582U,23117C,24298.87868,0.00016594,00000-0,78193-3,0,9995
2,57582,97.4736,9.3679,9825,195.3558,164.738,15.19537578,66854
1,57582U,23117C,24299.20794,0.00016167,00000-0,76171-3,0,9992
2,57582,97.4736,9.6939,9805,194.1236,165.9726,15.19548854,66906
1,57582U,23117C,24299.47134,0.00015593,00000-0,73468-3,0,9991
2,57582,97.4737,9.9545,9804,193.1316,166.9664,15.19556275,66942
1,57582U,23117C,24299.86644,0.00015657,00000-0,73738-3,0,9993
2,57582,97.4738,10.3455,9865,191.5557,168.5452,15.19569526,67009
1,57583U,23117D,24298.91054,0.00063493,00000-0,19575-2,0,9995
2,57583,97.4685,12.3579,8643,186.4174,173.6959,15.33331202,67059
1,57583U,23117D,24299.17158,0.00059138,00000-0,18225-2,0,9993
2,57583,97.4686,12.6215,8676,185.4785,174.6364,15.3336476,67093
1,57583U,23117D,24299.49787,0.00058551,00000-0,18026-2,0,9993
2,57583,97.4687,12.9515,8572,184.2897,175.8273,15.33400405,67141
1,57583U,23117D,24299.82414,0.00059199,00000-0,18201-2,0,9992
2,57583,97.4688,13.2808,8526,183.28,176.8388,15.33440731,67192
1,57584U,23117E,24298.94085,0.00065139,00000-0,19837-2,0,9990
2,57584,97.471,12.5896,8322,186.6155,173.4979,15.33717257,67067
1,57584U,23117E,24299.20182,0.00057773,00000-0,17594-2,0,9990
2,57584,97.471,12.8535,8345,185.5609,174.5542,15.33752338,67109
1,57584U,23117E,24299.46278,0.00054127,00000-0,16480-2,0,9996
2,57584,97.4711,13.1178,8298,184.6585,175.4581,15.33777614,67148
1,57584U,23117E,24299.85422,0.00061501,00000-0,18675-2,0,9994
2,57584,97.471,13.5134,8268,183.7897,176.3284,15.33827041,67203
1,57585U,23117F,24298.92104,0.00021695,00000-0,96220-3,0,9997
2,57585,97.4755,9.9803,10038,195.7216,164.3709,15.2156448,66885
1,57585U,23117F,24299.1841,0.00020898,00000-0,92675-3,0,9992
2,57585,97.4755,10.2416,10025,194.9978,165.0962,15.21576547,66923
1,57585U,23117F,24299.51291,0.00020013,00000-0,88738-3,0,9996
2,57585,97.4755,10.5681,10081,194.1071,165.9884,15.21589201,66976
1,57585U,23117F,24299.84173,0.00021236,00000-0,94092-3,0,9997
2,57585,97.4756,10.8948,10088,193.0992,166.9984,15.21602704,67026
1,57586U,23117G,24298.90084,0.00093412,00000-0,23091-2,0,9991
2,57586,97.4687,13.9712,8870,193.6973,166.4034,15.4008151,67156
1,57586U,23117G,24299.16073,0.00086335,00000-0,21328-2,0,9995
2,57586,97.4687,14.2363,8867,192.6318,167.4706,15.40130778,67192
1,57586U,23117G,24299.48558,0.00085286,00000-0,21037-2,0,9995
2,57586,97.4689,14.5683,8774,191.3117,168.7933,15.40182481,67242
1,57586U,23117G,24299.87539,0.00090552,00000-0,22269-2,0,9990
2,57586,97.4688,14.9661,8709,190.295,169.8119,15.40251858,67302
1,57589U,18079HQ,24298.27759,-0.0000008,00000-0,00000-0,0,9998
2,57589,12.5659,81.6543,4690967,226.4369,83.6291,1.84335015,10307
1,57589U,18079HQ,24298.27759,-0.0000008,00000-0,00000+0,0,9997
2,57589,12.5659,81.6543,4690967,226.4369,83.6291,1.84335015,10307
1,57595U,18079HW,24298.10285,-0.00000053,00000-0,00000-0,0,9998
2,57595,11.0883,118.0771,4740603,151.8822,245.0231,1.69242271,18099
1,57595U,18079HW,24298.10285,-0.00000053,00000-0,00000+0,0,9997
2,57595,11.0883,118.0771,4740603,151.8822,245.0231,1.69242271,18099
1,57597U,18079HY,24298.97397,-0.0000005,00000-0,00000+0,0,9998
2,57597,11.2045,108.4482,4708407,168.747,207.4202,1.72230602,13507
1,57597U,18079HY,24299.55424,-0.0000005,00000-0,00000+0,0,9992
2,57597,11.2085,108.3989,4709561,168.8455,207.1967,1.72228943,13519
1,57602U,23119A,24299.45707,0.00000226,00000-0,31805-4,0,9994
2,57602,43.0058,280.1034,1312,263.5397,96.5296,15.02534337,67779
1,57603U,23119B,24299.4371,0.00002163,00000-0,17516-3,0,9997
2,57603,43.0037,279.9466,990,313.7693,46.3067,15.02530148,67821
1,57603U,23119B,24299.63654,-0.00000606,00000-0,-29815,0,9996
2,57603,43.0023,278.8637,545,333.2196,26.8618,15.02523552,67854
1,57604U,23119C,24299.44376,-0.00000084,00000-0,88245-5,0,9998
2,57604,43.0028,280.0065,1165,267.8693,92.2016,15.02535409,67823
1,57605U,23119D,24299.241,-0.00000698,00000-0,-36635,0,9997
2,57605,43.0045,281.0678,1105,271.9172,88.1544,15.02524951,67792
1,57605U,23119D,24299.63986,-0.00000063,00000-0,10411-4,0,9996
2,57605,43.0047,278.8995,1154,275.5272,84.5439,15.02533684,67858
1,57606U,23119E,24298.41551,0.00000463,00000-0,49344-4,0,9999
2,57606,43.0033,285.1937,880,274.4925,85.5816,15.02537628,67660
1,57606U,23119E,24299.34619,0.00000464,00000-0,49415-4,0,9993
2,57606,43.0019,280.1372,1010,270.5548,89.5178,15.02549581,67808
